status,race_id,event_slug,event_name,race_name,date,distance_km,elevation_gain_m,city,province,official_url,admin_url,gpx_url,source,confidence,evidence,notes,uploaded,upload_status
needs_review,779afec6-693d-4f78-8a58-7f0b4dd6c666,penarrubia-lorca-trail,Peñarrubia Lorca Trail,DÚO Sprint,2026-09-13,15,780,Lorca,Murcia,https://penarrubiatrail.lorca.es/,https://www.trailrunningcal.com/es/e/penarrubia-lorca-trail,,,,Pairs (DUO) format over the same 15 km Sprint course; no separate track exists.,The track is the one assigned to row 149 (XII Penarrubia Lorca trail corto). Never assign the same file to both rows.,,
not_found,4029b996-e6b4-498c-9e89-6ecd0bd35f28,proano-trail,Proaño Trail,,2026-09-13,16,650,Proaño,Cantabria,https://www.gedsports.com/race/proano-trail-2026,https://www.trailrunningcal.com/es/e/proano-trail,,,,"16/650; Wikiloc 'Trail Proano' id 184117724 (18.98 km / 865 m) rejected: it is a second recording of the ~21 km course (row 153, id 184177840), not the 16 km route - +18.6% distance, +33% elevation, generic title with no distance/edition.",Both Proano Wikiloc tracks (~19 km) map to the 21 km race; the 16 km distance has no dedicated recording.,,skipped: only ~21km-course recordings exist
not_found,778401e8-e584-4243-b6ad-ca56b74547dc,proano-trail,Proaño Trail,Marcha,2026-09-13,16,650,Proaño,Cantabria,https://www.gedsports.com/race/proano-trail-2026,https://www.trailrunningcal.com/es/e/proano-trail,,,,"Walk of 16 km within the event; no dedicated track, and the 16 km race course itself has no recording (see row 154).",Never assign the 21 km race track to the walk. Retry after the race.,,
needs_review,3fdd1e84-acdf-4798-a889-27f63d7e0b13,proano-trail-2,Proaño Trail,Trail,2026-09-13,16,650,Proaño,Cantabria,https://www.instagram.com/proano_trail/,https://www.trailrunningcal.com/es/e/proano-trail-2,,,,"Duplicate DB entry: same event, same 16 km course and figures as row 154, under the event_slug proano-trail-2. No track was found for that course either.","Merge with row 154 in the catalogue, then retry the search once after the race.",,
needs_review,43e04051-ee51-4389-843e-46746f0e2c07,proano-trail-2,Proaño Trail,Marcha,2026-09-13,16,650,Proaño,Cantabria,https://www.instagram.com/proano_trail/,https://www.trailrunningcal.com/es/e/proano-trail-2,,,,"Duplicate DB entry: same event, same 16 km walk as row 155, under the event_slug proano-trail-2.",Merge with row 155 in the catalogue. No track exists for the 16 km course.,,
needs_review,11f197e9-ee75-4686-abdc-71c035d82ffd,proano-trail-2,Proaño Trail,Trail,2026-09-13,21,900,Proaño,Cantabria,https://www.instagram.com/proano_trail/,https://www.trailrunningcal.com/es/e/proano-trail-2,,,,"Duplicate DB entry: same event, same 21 km course and figures as row 153, under the event_slug proano-trail-2.",The track is the one assigned to row 153. Never assign the same file to both rows; the two event_slug entries should probably be merged in the catalogue.,,
needs_review,de9c6056-46d8-4f28-8d5e-ef02ce863583,trail-costa-artabra,Trail Costa Ártabra,Marcha Corta,2026-09-13,8,,Narón,A Coruña,https://www.321go.es/Carrera/Detail/553-vtrailcostaartabra2026,https://www.trailrunningcal.com/es/e/trail-costa-artabra,,,,Marcha Corta 8 km; walk row. No dedicated track.,See row 160; only the 14 km short course is recorded (row 162).,,"needs_review: walk row, no dedicated track"
needs_review,43ea0163-41f6-460a-a2b0-b79370a2fc81,trail-costa-artabra,Trail Costa Ártabra,Marcha Larga,2026-09-13,13,,Narón,A Coruña,https://www.321go.es/Carrera/Detail/553-vtrailcostaartabra2026,https://www.trailrunningcal.com/es/e/trail-costa-artabra,,,,Marcha Larga 13 km; walk row. No race at that distance and no dedicated track.,V Trail Costa Artabra: 27/14 km races + 13/8 km walks; only the 14 km short course is recorded (row 162).,,"needs_review: walk row, no dedicated track"
not_found,2bfddd18-7bfa-4ec8-b13b-dc9ab3331a1b,trail-costa-artabra,Trail Costa Ártabra,Trail Largo,2026-09-13,27,1500,Narón,A Coruña,https://www.321go.es/Carrera/Detail/553-vtrailcostaartabra2026,https://www.trailrunningcal.com/es/e/trail-costa-artabra,,,,"Trail Largo 27/1500; only Wikiloc track is 'TRAIL COSTA ARTABRA-CORTA.gpx' (id 110044828 = row 162, the 14 km short course); no 27 km long-course recording.",V edition; 321go registration.,,skipped: no long-course recording
not_found,2e19b7a8-b70c-436d-b612-ac117a608530,infinite-race-val-d-aran,Infinite Race Val d'Aran,Infinite Race Val d'Aran Backyard Ultra - 6K,2026-09-18,6.7,,Val d'Aran,Lleida,https://www.infiniteracearan.com/,https://www.trailrunningcal.com/es/e/infinite-race-val-d-aran,,,,Backyard ultra: a repeated 6.7 km lap run hourly until one runner remains. Almost nobody uploads the lap track.,"Lap format. If a track is ever needed, it is a single ~6.7 km loop in Val d'Aran.",,
not_found,777edfbf-509d-45e0-9dce-b4ac26ba7d9c,infinite-race-val-d-aran,Infinite Race Val d'Aran,Infinite Race Val d'Aran Carrera Popular y Caminada - 6K,2026-09-18,6.7,,Val d'Aran,Lleida,https://www.infiniteracearan.com/,https://www.trailrunningcal.com/es/e/infinite-race-val-d-aran,,,,Popular race and walk over the same 6.7 km backyard lap; no dedicated track and no matching recording found.,Very short lap course. Retry after the race.,,
needs_review,111a4da8-bdb5-439f-a786-d48dcea3563d,desafio-las-reliquias-perdonanza,Desafío Las Reliquias – Perdonanza,Marcha,2026-09-19,11,,Oviedo,Asturias,https://www.desafioreliquias.org/informacion-general/,https://www.trailrunningcal.com/es/e/desafio-las-reliquias-perdonanza,,,,Marcha 11 km; walk row. Race sibling row 171 is the 27 km trail (different course).,desafioreliquias.org has only a PDF poster + empa-t registration; no dedicated marcha track.,,needs_review: walk row; race sibling is a different course
needs_review,c2c1845c-043c-4e63-b77c-4b4cb66719be,madrid-segovia,Madrid-Segovia,Marcha,2026-09-19,22,710,Manzanares El Real,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,"Marcha 22/710 = walk version of Medio Maraton de la Sierra (row 180), a cut-down start of the Madrid-Segovia course.",No file exists for the cut-down variant.,,"needs_review: walk of a cut-down variant, no file"
not_found,4940570c-db53-4e93-b8f5-9389c105cea2,madrid-segovia,Madrid-Segovia,Medio Maratón de la Sierra,2026-09-19,22,710,Manzanares El Real,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,Medio Maraton de la Sierra = 22 km shorter start of the Madrid-Segovia course. Cut-down variant; no dedicated file.,Prefix of the 102 km course.,,"skipped: cut-down variant, no dedicated file"
not_found,672eba8e-4ccf-4ac0-82c3-af25a5b34092,madrid-segovia,Madrid-Segovia,Maratón del Castillo,2026-09-19,42,830,Madrid,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,Maraton del Castillo = 42 km shorter start of the Madrid-Segovia course. Cut-down variant; no dedicated file.,Prefix of the 102 km course.,,"skipped: cut-down variant, no dedicated file"
needs_review,f579eecf-8bd2-4a45-90af-04df37b6a989,madrid-segovia,Madrid-Segovia,Marcha,2026-09-19,42,830,Madrid,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,"Marcha 42/830 = walk version of Maraton del Castillo (row 181), a cut-down start of the Madrid-Segovia course.",No file exists for the cut-down variant.,,"needs_review: walk of a cut-down variant, no file"
needs_review,944df23b-1c51-4c80-ba44-13831619d8cc,madrid-segovia,Madrid-Segovia,Marcha,2026-09-19,64,1480,Madrid,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,Marcha 64/1480 = walk version of Madrid-Cercedilla (row 179).,Same cut-down course as row 179; no file exists for it.,,"needs_review: walk of a cut-down variant, no file"
not_found,48e8b166-4240-4178-930f-d3bc1676e3e3,madrid-segovia,Madrid-Segovia,Madrid-Cercedilla,2026-09-19,64,1480,Madrid,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,"Madrid-Cercedilla = first 64 km of the 102 km Peregrino course (row 178, applied). Cut-down variant; no dedicated file exists.",Prefix of the 102 km Madrid-Segovia course.,,"skipped: cut-down variant, prefix of the 102 km course"
needs_review,7622ec19-ccc6-4e88-9e72-c533a2e450d5,madrid-segovia,Madrid-Segovia,Xtreme,2026-09-19,102,2140,Madrid,Madrid,https://www.100kmadridsegovia.com/,https://www.trailrunningcal.com/es/e/madrid-segovia,,,,Xtreme and Peregrino run the identical 102 km course and differ only in the time limit (18 h vs 21 h); the Wikiloc track for the pair is named 'XTREME/PEREGRINOS'.,The track is the one assigned to row 178. Never assign the same file to both rows.,,
found,37bf3b81-465d-4c27-8553-bb02d465e8f1,manaritik-atxetara,Mañaritik Atxetara,Untzillaitz Zuzen,2026-09-19,2,750,Mañaria,Bizkaia,https://web.rockthesport.com/es/event/manaritik-atxetara-2026,https://www.trailrunningcal.com/es/e/manaritik-atxetara,https://es.wikiloc.com/rutas-carrera-por-montana/untzillatx-zuzen-manaritik-atxetara-kilometro-bertikala-2025-233091596,wikiloc,medium,Wikiloc 'Untzillatx Zuzen (Manaritik Atxetara kilometro bertikala 2025)': 7.88 km / 741 m vs 2 km / 750 m in the DB. Elevation matches almost exactly; the route name states the event and the 2025 edition.,"Vertical kilometre recorded as a loop including the descent, so the 7.88 km covers the 2 km climb plus the way down. Same pattern as Carrera Vertical Abantos.",,skipped: Wikiloc track is the full up-and-down loop (7.70 km) not the 2 km VK ascent; needs a one-way (Solo ida) recording
needs_review,9b340833-2bc4-4f61-bfaf-76fcdd73771f,manaritik-atxetara,Mañaritik Atxetara,Marcha,2026-09-19,19,1150,Mañaria,Bizkaia,https://web.rockthesport.com/es/event/manaritik-atxetara-2026,https://www.trailrunningcal.com/es/e/manaritik-atxetara,,,,Manaritik Marcha 19/1150; walk row. Race siblings (rows 186/188/190 = 22/13/43 km) are all different distances; no dedicated 19 km walk track found.,rockthesport registration.,,"needs_review: walk row, no matching track"
not_found,ada5562c-b102-4366-ab53-bae3bd0e1262,olla-de-nuria,Olla de Núria,Olla Vertical - 4K,2026-09-19,4,949,Vall de Núria,Girona,https://olladenuria.cat/,https://www.trailrunningcal.com/es/e/olla-de-nuria,,,,4 km vertical with 949 m of gain; the official olladenuria.cat page for the Olla Vertical publishes no track and no matching recording was found.,"Vertical race under 5 km: few recordings, lots of noise. Retry after the race.",,
found,a4ca350e-6bb6-476d-9a07-4b0aacaaaf2a,rialp-matxicots,Rialp Matxicots,Rialp Matxicots Mitja+ - 30K,2026-09-19,30,2164,Rialp,Lleida,https://www.matxicots.cat/,https://www.trailrunningcal.com/es/e/rialp-matxicots,https://drive.google.com/file/d/1aMXUF7ARL0Dw4mFcrbkmxRLkj5T1-jXA/view?usp=sharing,official,high,"The official site matxicots.cat/mitja-mes publishes the course under a 'Descargar track' link to this Google Drive file, for the Mitja+ 30K matching 30 km / 2164 m in the DB.","Organizer-vouched track. The other Drive links on that page are the reglament and manifest PDFs, not tracks. Upload attempt: file fetches and parses fine (31.59 km, matches DB) but POST /api/race-tracks 504s twice in a row on prod, likely from the 26,227-point source file exceeding the function time budget during simplification. Needs pre-simplified upload or a longer function timeout, not a re-match.",,"skipped: 504 timeout on apply, source file has 26227 points, needs pre-simplified upload or longer function timeout"
,79b253f0-0970-4663-a1da-87599f952392,ribera-run-experience,Ribera Run Experience,Ribera Run Promo La Luz,2026-09-19,7,167,Peñafiel,Valladolid,https://www.riberarun.com/,https://www.trailrunningcal.com/es/e/ribera-run-experience,,,,,,,
,eb3db8c7-8299-49dd-97c0-9e085e04e46d,ribera-run-experience,Ribera Run Experience,Marcha,2026-09-19,17,243,Peñafiel,Valladolid,https://www.riberarun.com/,https://www.trailrunningcal.com/es/e/ribera-run-experience,,,,,,,
,30d22562-644d-4d4a-b7b9-71b952c520f4,ribera-run-experience,Ribera Run Experience,Ribera Run,2026-09-19,30,269,Peñafiel,Valladolid,https://www.riberarun.com/,https://www.trailrunningcal.com/es/e/ribera-run-experience,,,,,,,
not_found,fd31b389-1815-4f0a-a773-c41a9206e0ba,trail-cinc-cims-algaida,Trail Cinc Cims Algaida,I Cims 2 Randa,2026-09-19,7,450,Randa,Illes Balears,https://www.elitechip.net/index.php?idcomp=7380236&zwshow=compdet,https://www.trailrunningcal.com/es/e/trail-cinc-cims-algaida,,,,I edition of the new 2-summit 7 km 'Cims 2 Randa' route; Wikiloc has only the 5-Cims 17-28 km course (row 204). elitechip page has no track.,First running of this distance; club Trotadors d'Algaida.,,"skipped: I edition, no dedicated track"
not_found,b74443a9-2131-4852-ba98-811f6354476f,trail-la-conquista-de-la-vera,Trail La Conquista de la Vera,Trail Corto,2026-09-19,13,600,Arroyomolinos de la Vera,Cáceres,https://www.laconquistadelavera.com/,https://www.trailrunningcal.com/es/e/trail-la-conquista-de-la-vera,,,,"Trail Corto 13/600; same BTT name-collision - no trail recording on Wikiloc, no track on the official site.",See row 206.,,"skipped: BTT name-collision, no trail recording"
not_found,573be525-dbc9-458a-a75d-28fb6fe89953,trail-la-conquista-de-la-vera,Trail La Conquista de la Vera,Trail Largo,2026-09-19,25,950,Arroyomolinos de la Vera,Cáceres,https://www.laconquistadelavera.com/,https://www.trailrunningcal.com/es/e/trail-la-conquista-de-la-vera,,,,"Trail Largo 25/950; every Wikiloc hit for 'La Conquista de la Vera' is the BTT marathon (150/110/54 km, rutas-mountain-bike). The trail versions have no recording; site 'Perfiles y Tracks' page has only profile images.",Primarily a BTT event; name-collision rejection (like Pinon Race).,,"skipped: BTT name-collision, no trail recording"
needs_review,bc188da8-099d-4514-82fb-d091db3a6e1e,trail-nocturna-faldes-del-puig-campana,Trail Nocturna Faldes del Puig Campana,Marcha,2026-09-19,9,600,Finestrat,Alicante,https://ayto-finestrat.es/cuenta-atras-para-vivir-la-emocion-de-la-trail-faldes-nocturna-puig-campana-finestrat/,https://www.trailrunningcal.com/es/e/trail-nocturna-faldes-del-puig-campana,,,,"Walk over the same course as the race, with identical figures in the DB; no separate track exists.",The candidate is the track under review in row 208. Never assign the same file to both rows; resolve the 9 km vs 13 km discrepancy first.,,
needs_review,3aca288f-3edb-4602-8290-bb77882ab633,trail-nocturna-faldes-del-puig-campana,Trail Nocturna Faldes del Puig Campana,,2026-09-19,9,600,Finestrat,Alicante,https://ayto-finestrat.es/cuenta-atras-para-vivir-la-emocion-de-la-trail-faldes-nocturna-puig-campana-finestrat/,https://www.trailrunningcal.com/es/e/trail-nocturna-faldes-del-puig-campana,https://es.wikiloc.com/rutas-carrera-por-montana/trail-nocturn-faldes-del-puig-campana-finestrat-38396109,wikiloc,low,"Wikiloc 'Trail nocturn Faldes del Puig Campana - Finestrat': 13.34 km / 648 m vs 9 km / 600 m in the DB. Elevation is close but distance is 48% over, outside the +-20% rule.","Every recorded edition is 13-15 km (IV 2023 is 15.34 km / 898 m), so the DB distance of 9 km looks wrong. Recheck the catalogue figure, then this track is probably correct.",,
not_found,96f3c332-d876-4376-9f81-df9f3559dd29,ultra-de-gredos,Ultra de Gredos,Marcha,2026-09-19,9,,Hoyos del Espino,Ávila,https://www.orycronsport.com/competiciones/41930,https://www.trailrunningcal.com/es/e/ultra-de-gredos,,,,Walk of 9 km within the event; no dedicated track and no matching recording found.,Never assign a race track to the walk. Short course. Retry after the race.,,
found,fcfd98b9-1f62-4f39-814b-919a5f06b927,ultra-de-gredos,Ultra de Gredos,Media Maratón de Gredos,2026-09-19,26,,Hoyos del Espino,Ávila,https://www.orycronsport.com/competiciones/41930,https://www.trailrunningcal.com/es/e/ultra-de-gredos,https://es.wikiloc.com/rutas-carrera-por-montana/media-maraton-de-gredos-2026-250921835,official,medium,"ultratrailgredos.com/media-maraton-de-gredos embeds this Wikiloc route (id 250921835, 'Media Maraton de Gredos 2026', 18.86 km / 472 m). Official site headline is 20 km. DB says 26 km.","Parsed track ~18.9 km vs production 26 km = -27.5%, past the 20% gate. Catalogue distance is overstated (official headline 20 km).",,"skipped: track is ~19 km / official headline 20 km vs production 26 km (-27.5%, past gate); catalogue distance needs a fix first"
found,7c628404-ef57-468d-a1be-d6acf4e74bb0,vitoria-gasteiz-trail,Vitoria-Gasteiz Trail,Trail,2026-09-19,16,650,Vitoria-Gasteiz,Araba,https://vitoriatrail.com/,https://www.trailrunningcal.com/es/e/vitoria-gasteiz-trail,https://www.strava.com/routes/3250407770815293240,official,high,"The official site embeds this Strava route on vitoriatrail.com/distancias/trail-16k, matching 16 km / 650 m in the DB.",blocked: track is a Strava route (3250407770815293240); Strava requires login to export GPX.,,
found,3ff396b6-ba0b-4556-a0b9-045a248fb4b0,vitoria-gasteiz-trail,Vitoria-Gasteiz Trail,Marcha,2026-09-19,16,,Vitoria-Gasteiz,Araba,https://vitoriatrail.com/,https://www.trailrunningcal.com/es/e/vitoria-gasteiz-trail,https://www.strava.com/routes/3468961451592204542,official,high,"The official site embeds this Strava route on vitoriatrail.com/distancias/marcha-16k, matching 16 km in the DB (elevation not stored).",blocked: track is a Strava route (3468961451592204542); Strava requires login to export GPX and this browser is not signed in.,,
found,e0ea2c20-da38-4ffa-8d65-483bebf43031,vitoria-gasteiz-trail,Vitoria-Gasteiz Trail,Trail,2026-09-19,26,1300,Vitoria-Gasteiz,Araba,https://vitoriatrail.com/,https://www.trailrunningcal.com/es/e/vitoria-gasteiz-trail,https://www.strava.com/routes/3250420897916869432,official,high,"The official site embeds this Strava route on vitoriatrail.com/distancias/trail-26k, matching 26 km / 1300 m in the DB.",blocked: track is a Strava route (3250420897916869432); Strava requires login to export GPX.,,
